Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
17_InternetAds.npz,LOF,MCD,0.7,0.3,0.7531629210426077,0.44287081687572144,0.2526766595289079,0.5959595959595959,0.16032608695652173,0.2413257355776048
17_InternetAds.npz,LOF,MCD,0.6,0.4,0.7564635821951352,0.4755608985935694,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,LOF,MCD,0.5,0.5,0.7908050824400066,0.5437779224410898,0.3297644539614561,0.7777777777777778,0.20923913043478262,0.348663850891703
17_InternetAds.npz,LOF,MCD,0.4,0.6,0.8158669804647113,0.5711758096331541,0.33404710920770875,0.7878787878787878,0.21195652173913043,0.354627079520264
17_InternetAds.npz,LOF,MCD,0.3,0.7,0.8332205338194483,0.6346130437688037,0.3554603854389722,0.8383838383838383,0.22554347826086957,0.3844432226630691
17_InternetAds.npz,LOF,MCD,0.2,0.8,0.7777350764542634,0.48893638039357956,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,LOF,MCD,0.1,0.9,0.8496133073951135,0.6510006548502367,0.35974304068522484,0.8484848484848485,0.22826086956521738,0.3904064512916301
17_InternetAds.npz,LOF,GMM,0.9,0.1,0.6922477825542798,0.36078120475255776,0.20985010706638116,0.494949494949495,0.1331521739130435,0.1816934492919947
17_InternetAds.npz,LOF,GMM,0.8,0.2,0.7168539478696195,0.37665494656812504,0.22698072805139186,0.5353535353535354,0.14402173913043478,0.20554636380623875
17_InternetAds.npz,LOF,GMM,0.7,0.3,0.7361290607825,0.3857070022649615,0.23126338329764454,0.5454545454545454,0.14673913043478262,0.21150959243479978
17_InternetAds.npz,LOF,GMM,0.6,0.4,0.7506257822277848,0.38810744414635723,0.21841541755888652,0.5151515151515151,0.13858695652173914,0.19361990654911673
17_InternetAds.npz,LOF,GMM,0.5,0.5,0.760935884529575,0.38731004359239185,0.17558886509635974,0.41414141414141414,0.11141304347826086,0.13398762026350663
17_InternetAds.npz,LOF,GMM,0.4,0.6,0.7680949692550469,0.3869552047854144,0.16702355460385437,0.3939393939393939,0.10597826086956522,0.12206116300638462
17_InternetAds.npz,LOF,GMM,0.3,0.7,0.7717714398432824,0.38672319476968886,0.16274089935760172,0.3838383838383838,0.10326086956521739,0.1160979343778236
17_InternetAds.npz,LOF,GMM,0.2,0.8,0.7723513087010937,0.385175595066538,0.16274089935760172,0.3838383838383838,0.10326086956521739,0.1160979343778236
17_InternetAds.npz,LOF,GMM,0.1,0.9,0.7707562442183165,0.3824947751334629,0.15845824411134904,0.37373737373737376,0.10054347826086957,0.1101347057492626
17_InternetAds.npz,KNN,PCA,0.9,0.1,0.7105808211351146,0.4065874228624291,0.26124197002141325,0.6161616161616161,0.16576086956521738,0.25325219283472683
17_InternetAds.npz,KNN,PCA,0.8,0.2,0.7153643140882625,0.3991475110591619,0.24839400428265526,0.5858585858585859,0.15760869565217392,0.23536250694904381
17_InternetAds.npz,KNN,PCA,0.7,0.3,0.7173487919682212,0.3889157295163948,0.24411134903640255,0.5757575757575758,0.15489130434782608,0.2293992783204828
17_InternetAds.npz,KNN,PCA,0.6,0.4,0.7178104764107308,0.3803861149951329,0.22698072805139186,0.5353535353535354,0.14402173913043478,0.20554636380623875
17_InternetAds.npz,KNN,PCA,0.5,0.5,0.7160300579528759,0.3751321796921331,0.21413276231263384,0.5050505050505051,0.1358695652173913,0.18765667792055574
17_InternetAds.npz,KNN,PCA,0.4,0.6,0.7096421477934374,0.3679958671000375,0.21413276231263384,0.5050505050505051,0.1358695652173913,0.18765667792055574
17_InternetAds.npz,KNN,PCA,0.3,0.7,0.6967260366218643,0.3589301839070788,0.19271948608137046,0.45454545454545453,0.12228260869565218,0.15784053477775067
17_InternetAds.npz,KNN,PCA,0.2,0.8,0.6755727267780377,0.34482101530462583,0.17558886509635974,0.41414141414141414,0.11141304347826086,0.13398762026350663
17_InternetAds.npz,KNN,PCA,0.1,0.9,0.6474805463350927,0.3221120845791611,0.17130620985010708,0.40404040404040403,0.10869565217391304,0.12802439163494564
17_InternetAds.npz,KNN,HBOS,0.9,0.1,0.7127625564564402,0.42149052991437685,0.26124197002141325,0.6161616161616161,0.16576086956521738,0.25325219283472683
17_InternetAds.npz,KNN,HBOS,0.8,0.2,0.7254873619197911,0.434670111017702,0.26552462526766596,0.6262626262626263,0.16847826086956522,0.25921542146328785
17_InternetAds.npz,KNN,HBOS,0.7,0.3,0.7331225852968384,0.4469780906204714,0.26124197002141325,0.6161616161616161,0.16576086956521738,0.25325219283472683
17_InternetAds.npz,KNN,HBOS,0.6,0.4,0.7377802416063557,0.46020545717503936,0.26980728051391867,0.6363636363636364,0.17119565217391305,0.2651786500918489
17_InternetAds.npz,KNN,HBOS,0.5,0.5,0.7389297763508734,0.4751773275796798,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,KNN,HBOS,0.4,0.6,0.7362991103009197,0.49314124400241277,0.3083511777301927,0.7272727272727273,0.1956521739130435,0.3188477077488979
17_InternetAds.npz,KNN,HBOS,0.3,0.7,0.7288152309952658,0.5126982676601736,0.33404710920770875,0.7878787878787878,0.21195652173913043,0.354627079520264
17_InternetAds.npz,KNN,HBOS,0.2,0.8,0.7164832399194645,0.5280901997492224,0.3683083511777302,0.8686868686868687,0.23369565217391305,0.4023329085487521
17_InternetAds.npz,KNN,HBOS,0.1,0.9,0.701025738695108,0.53412690257886,0.3854389721627409,0.9090909090909091,0.24456521739130435,0.4261858230629961
17_InternetAds.npz,KNN,OCSVM,0.9,0.1,0.7137777520814061,0.4244158885534953,0.26124197002141325,0.6161616161616161,0.16576086956521738,0.25325219283472683
17_InternetAds.npz,KNN,OCSVM,0.8,0.2,0.7265603743810196,0.43820924725122157,0.26552462526766596,0.6262626262626263,0.16847826086956522,0.25921542146328785
17_InternetAds.npz,KNN,OCSVM,0.7,0.3,0.7340136447733581,0.4514537926340007,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,KNN,OCSVM,0.6,0.4,0.7382750857049574,0.4655251334687933,0.28265524625267663,0.6666666666666666,0.1793478260869565,0.2830683359775319
17_InternetAds.npz,KNN,OCSVM,0.5,0.5,0.7396082739293682,0.4817138921961328,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,KNN,OCSVM,0.4,0.6,0.7373109049355172,0.5006082708966653,0.3083511777301927,0.7272727272727273,0.1956521739130435,0.3188477077488979
17_InternetAds.npz,KNN,OCSVM,0.3,0.7,0.7305021222179899,0.5202881080061789,0.33832976445396146,0.797979797979798,0.21467391304347827,0.36059030814882503
17_InternetAds.npz,KNN,OCSVM,0.2,0.8,0.7194863144147576,0.534536363107069,0.3554603854389722,0.8383838383838383,0.22554347826086957,0.3844432226630691
17_InternetAds.npz,KNN,OCSVM,0.1,0.9,0.7054181177558906,0.5421368848338878,0.3897216274089936,0.9191919191919192,0.24728260869565216,0.43214905169155715
17_InternetAds.npz,KNN,IForest,0.9,0.1,0.7198765780595309,0.4317535148699255,0.26552462526766596,0.6262626262626263,0.16847826086956522,0.25921542146328785
17_InternetAds.npz,KNN,IForest,0.8,0.2,0.7299979253958753,0.44716233796595695,0.278372591006424,0.6565656565656566,0.1766304347826087,0.27710510734897087
17_InternetAds.npz,KNN,IForest,0.7,0.3,0.7338231893127277,0.462849843064715,0.28265524625267663,0.6666666666666666,0.1793478260869565,0.2830683359775319
17_InternetAds.npz,KNN,IForest,0.6,0.4,0.7327552783370517,0.43519188228929606,0.2526766595289079,0.5959595959595959,0.16032608695652173,0.2413257355776048
17_InternetAds.npz,KNN,IForest,0.5,0.5,0.7593807816836263,0.5469408075473653,0.3468950749464668,0.8181818181818182,0.22010869565217392,0.372516765405947
17_InternetAds.npz,KNN,IForest,0.4,0.6,0.7309561544321707,0.5056267940186533,0.33476394849785407,0.7959183673469388,0.21195652173913043,0.35745798149825564
17_InternetAds.npz,KNN,IForest,0.3,0.7,0.7063942019916198,0.45894078614369926,0.28693790149892934,0.6767676767676768,0.18206521739130435,0.2890315646060929
17_InternetAds.npz,KNN,IForest,0.2,0.8,0.6853361198781085,0.4208575713125301,0.26552462526766596,0.6262626262626263,0.16847826086956522,0.25921542146328785
17_InternetAds.npz,KNN,IForest,0.1,0.9,0.7007222003047286,0.4433954034904296,0.28693790149892934,0.6767676767676768,0.18206521739130435,0.2890315646060929
17_InternetAds.npz,KNN,MCD,0.9,0.1,0.7269531887685694,0.44738519884061256,0.278372591006424,0.6565656565656566,0.1766304347826087,0.27710510734897087
17_InternetAds.npz,KNN,MCD,0.8,0.2,0.726072332263155,0.448341737028769,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,KNN,MCD,0.7,0.3,0.7544850560483213,0.5201205792141048,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,KNN,MCD,0.6,0.4,0.7534707106709474,0.5178257458710792,0.32548179871520344,0.7676767676767676,0.20652173913043478,0.34270062226314196
17_InternetAds.npz,KNN,MCD,0.5,0.5,0.7984828181966589,0.5897214245340744,0.3468950749464668,0.8181818181818182,0.22010869565217392,0.372516765405947
17_InternetAds.npz,KNN,MCD,0.4,0.6,0.7877935054687926,0.567932922599347,0.3468950749464668,0.8181818181818182,0.22010869565217392,0.372516765405947
17_InternetAds.npz,KNN,MCD,0.3,0.7,0.7884456453719323,0.5695224133813956,0.3468950749464668,0.8181818181818182,0.22010869565217392,0.372516765405947
17_InternetAds.npz,KNN,MCD,0.2,0.8,0.8309580249768733,0.666474977716446,0.37687366167023556,0.8888888888888888,0.2391304347826087,0.41425936580587414
17_InternetAds.npz,KNN,MCD,0.1,0.9,0.7853728505740872,0.519053507620352,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,KNN,GMM,0.9,0.1,0.7296552756162594,0.4458223858279214,0.28693790149892934,0.6767676767676768,0.18206521739130435,0.2890315646060929
17_InternetAds.npz,KNN,GMM,0.8,0.2,0.7448594030581706,0.4660079425892283,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,KNN,GMM,0.7,0.3,0.7562901316863471,0.4756005279641007,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,KNN,GMM,0.6,0.4,0.7640358872503673,0.4678594651525249,0.26552462526766596,0.6262626262626263,0.16847826086956522,0.25921542146328785
17_InternetAds.npz,KNN,GMM,0.5,0.5,0.7688142787179627,0.4523709825188004,0.2526766595289079,0.5959595959595959,0.16032608695652173,0.2413257355776048
17_InternetAds.npz,KNN,GMM,0.4,0.6,0.7713293110953909,0.43600825046198916,0.21413276231263384,0.5050505050505051,0.1358695652173913,0.18765667792055574
17_InternetAds.npz,KNN,GMM,0.3,0.7,0.7722645834466997,0.42487536622722444,0.1841541755888651,0.43434343434343436,0.11684782608695653,0.14591407752062865
17_InternetAds.npz,KNN,GMM,0.2,0.8,0.7720826304619905,0.4176394102031886,0.17558886509635974,0.41414141414141414,0.11141304347826086,0.13398762026350663
17_InternetAds.npz,KNN,GMM,0.1,0.9,0.7704909669695816,0.41035184820652,0.17558886509635974,0.41414141414141414,0.11141304347826086,0.13398762026350663
