Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
15_Hepatitis.npz,KNN,OCSVM,0.5,0.5,0.4730195177956372,0.16046474102217778,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,OCSVM,0.4,0.6,0.45120551090700345,0.14942611064271766,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,OCSVM,0.3,0.7,0.43857634902411025,0.1455047326812169,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,OCSVM,0.2,0.8,0.4293915040183697,0.14324421039807017,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,OCSVM,0.1,0.9,0.4305396096440873,0.14382143145422693,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,IForest,0.9,0.1,0.6257175660160735,0.23139340942259323,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,IForest,0.8,0.2,0.6429391504018369,0.23649272184133138,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,IForest,0.7,0.3,0.6762342135476463,0.2531039494980463,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,IForest,0.6,0.4,0.6601607347876004,0.2375929126876711,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,IForest,0.5,0.5,0.6900114810562572,0.24509649532282884,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,IForest,0.4,0.6,0.7106773823191733,0.25662350302035064,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,IForest,0.3,0.7,0.7187141216991964,0.2606166248926539,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,IForest,0.2,0.8,0.6716417910447761,0.23591390836187556,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,IForest,0.1,0.9,0.695752009184845,0.2597399314266866,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,MCD,0.9,0.1,0.6050516647531573,0.23271791054842222,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,MCD,0.8,0.2,0.6509758897818599,0.2541392898437576,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,MCD,0.7,0.3,0.6613088404133179,0.2766554378171991,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,MCD,0.6,0.4,0.6923076923076923,0.30663972835303716,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,MCD,0.5,0.5,0.6590126291618829,0.29118343047829603,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,MCD,0.4,0.6,0.7256027554535017,0.32095793095793096,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,MCD,0.3,0.7,0.6498277841561424,0.3549615267485374,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,MCD,0.2,0.8,0.6842709529276694,0.38494399349967673,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,MCD,0.1,0.9,0.7221584385763491,0.428222033099365,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,GMM,0.9,0.1,0.6039035591274398,0.22549749970536365,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.8,0.2,0.6291618828932262,0.23442062007537556,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.7,0.3,0.6475315729047073,0.24380384123090293,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.6,0.4,0.6567164179104478,0.24572086369868495,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.5,0.5,0.6578645235361653,0.25156286979306064,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.4,0.6,0.6624569460390356,0.2534507180176068,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.3,0.7,0.6567164179104478,0.24945599097883328,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.2,0.8,0.661308840413318,0.2565429473150509,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,GMM,0.1,0.9,0.6693455797933411,0.2601930194969768,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.9,0.1,0.5866819747416763,0.2572992158540879,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.8,0.2,0.6188289322617682,0.26572385858595443,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.7,0.3,0.6475315729047073,0.2815982122769395,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.6,0.4,0.677382319173364,0.2998737492591751,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.5,0.5,0.7233065442020666,0.326082747480263,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,PCA,0.4,0.6,0.7382319173363949,0.3301590469040011,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.3,0.7,0.7531572904707233,0.3406110659325021,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,PCA,0.2,0.8,0.7543053960964409,0.3370531488172051,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
