Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
1_ALOI.npz,KNN,PCA,0.6,0.4,0.6719177642614229,0.10565441263552958,0.1410288582183187,0.11344368187323375,0.1863395225464191,0.11083915776789305
1_ALOI.npz,KNN,PCA,0.5,0.5,0.6652304189563102,0.09933921319371797,0.13500627352572148,0.10859911182882519,0.1783819628647215,0.10436965883827627
1_ALOI.npz,KNN,PCA,0.4,0.6,0.657446229114844,0.09038075295781604,0.12296110414052697,0.09890997174000807,0.16246684350132626,0.0914306609790427
1_ALOI.npz,KNN,PCA,0.3,0.7,0.6483091304102409,0.0773659841540001,0.11593475533249686,0.09325797335486476,0.15318302387267904,0.08388291222782311
1_ALOI.npz,KNN,PCA,0.2,0.8,0.6372494573838817,0.06311712600533702,0.10489335006273526,0.0843762616067824,0.13859416445623343,0.07202216419019235
1_ALOI.npz,KNN,PCA,0.1,0.9,0.6190666671379705,0.04925843167535607,0.08180677540777917,0.06580540976988292,0.10809018567639257,0.047222418293328
1_ALOI.npz,KNN,HBOS,0.9,0.1,0.6536396316495674,0.10451938862885658,0.13651191969887075,0.10981025433992733,0.18037135278514588,0.10598703357068047
1_ALOI.npz,KNN,HBOS,0.8,0.2,0.6276896488760895,0.09283636801160516,0.12547051442910917,0.10092854259184497,0.16578249336870027,0.09412628553304969
1_ALOI.npz,KNN,HBOS,0.7,0.3,0.6091638332287076,0.0819942502471141,0.11292346298619825,0.09083568833266048,0.14920424403183025,0.08064816276301473
1_ALOI.npz,KNN,HBOS,0.6,0.4,0.5957683343714903,0.07148042692430401,0.09987452948557089,0.0803391199031086,0.1319628647214854,0.06663091508217836
1_ALOI.npz,KNN,HBOS,0.5,0.5,0.5859636181816194,0.061792295925661274,0.09084065244667504,0.07307226483649576,0.12002652519893899,0.05692666668775318
1_ALOI.npz,KNN,HBOS,0.4,0.6,0.578095035502984,0.05258810920245971,0.0848180677540778,0.0682276947920872,0.11206896551724138,0.0504571677581364
1_ALOI.npz,KNN,HBOS,0.3,0.7,0.5710631735617124,0.04579530388300053,0.07678795483061479,0.06176826806620912,0.10145888594164457,0.041831169185314016
1_ALOI.npz,KNN,HBOS,0.2,0.8,0.5646831192564682,0.04050183323809327,0.06675031367628606,0.05369398465886153,0.08819628647214854,0.031048670969286044
1_ALOI.npz,KNN,HBOS,0.1,0.9,0.5599328049649499,0.037385973991949144,0.06122961104140527,0.04925312878482035,0.08090185676392574,0.02511829695047066
1_ALOI.npz,KNN,OCSVM,0.9,0.1,0.6884048411663842,0.1124227500430452,0.14303638644918445,0.11505853855470327,0.1889920424403183,0.11299565741109865
1_ALOI.npz,KNN,OCSVM,0.8,0.2,0.6880255980928103,0.10635143875712784,0.13350062735257212,0.10738796931772306,0.17639257294429708,0.10275228410587207
1_ALOI.npz,KNN,OCSVM,0.7,0.3,0.689538745646285,0.09935644276003447,0.12547051442910917,0.10092854259184497,0.16578249336870027,0.09412628553304969
1_ALOI.npz,KNN,OCSVM,0.6,0.4,0.6923437304793236,0.0919846272146145,0.11543287327478043,0.09285425918449737,0.15251989389920426,0.08334378731702172
1_ALOI.npz,KNN,OCSVM,0.5,0.5,0.6932632009341535,0.08397568172616152,0.10388958594730238,0.08356883326604764,0.13726790450928383,0.07094391436858954
1_ALOI.npz,KNN,OCSVM,0.4,0.6,0.6843710513348152,0.07620537877031641,0.0918444165621079,0.07387969317723052,0.1213527851458886,0.05800491650935598
1_ALOI.npz,KNN,OCSVM,0.3,0.7,0.658552007251598,0.0670377816920161,0.07979924717691342,0.0641905530884134,0.10543766578249338,0.04506591865012241
1_ALOI.npz,KNN,OCSVM,0.2,0.8,0.6200704475835979,0.05726935000771176,0.07126725219573399,0.05732741219216794,0.09416445623342175,0.035900795166498634
1_ALOI.npz,KNN,OCSVM,0.1,0.9,0.5707615161151106,0.048689848762767725,0.06624843161856964,0.05329027048849415,0.08753315649867374,0.030509546058484646
1_ALOI.npz,KNN,IForest,0.9,0.1,0.666283872705556,0.10517808626238567,0.1410288582183187,0.11344368187323375,0.1863395225464191,0.11083915776789305
1_ALOI.npz,KNN,IForest,0.8,0.2,0.641488050349827,0.09123122921094949,0.12496863237139272,0.1005248284214776,0.16511936339522545,0.0935871606222483
1_ALOI.npz,KNN,IForest,0.7,0.3,0.6287526575735225,0.08022487833759051,0.11543287327478043,0.09285425918449737,0.15251989389920426,0.08334378731702172
1_ALOI.npz,KNN,IForest,0.6,0.4,0.6082163054693739,0.06500366186967628,0.09636135508155584,0.07751312071053694,0.1273209549071618,0.06285704070656857
1_ALOI.npz,KNN,IForest,0.5,0.5,0.5944509044669769,0.05824183419494287,0.08531994981179422,0.06863140896245458,0.11273209549071618,0.0509962926689378
1_ALOI.npz,KNN,IForest,0.4,0.6,0.5867109822033842,0.0460097339235296,0.079297365119197,0.06378683891804603,0.10477453580901856,0.04452679373932101
1_ALOI.npz,KNN,IForest,0.3,0.7,0.5723280719627886,0.039732283975445405,0.06474278544542032,0.052079127977392004,0.08554376657824933,0.02889217132608045
1_ALOI.npz,KNN,IForest,0.2,0.8,0.5564953364120517,0.037272224987128,0.05872020075282309,0.04723455793298345,0.07758620689655173,0.022422672396463665
1_ALOI.npz,KNN,IForest,0.1,0.9,0.5472151136967034,0.0350646589902939,0.053199498117942286,0.04279370205894227,0.07029177718832891,0.01649229837764828
1_ALOI.npz,KNN,MCD,0.9,0.1,0.6906552247726999,0.11696232488554115,0.14554579673776663,0.11707710940654018,0.19230769230769232,0.11569128196510564
1_ALOI.npz,KNN,MCD,0.8,0.2,0.6903761015391642,0.11415620551231268,0.1450439146800502,0.11667339523617279,0.1916445623342175,0.11515215705430425
1_ALOI.npz,KNN,MCD,0.7,0.3,0.6900136348558323,0.11079752967355824,0.14454203262233375,0.11626968106580542,0.1909814323607427,0.11461303214350284
1_ALOI.npz,KNN,MCD,0.6,0.4,0.6889648135995302,0.10377978453639534,0.14404015056461733,0.11586596689543803,0.1903183023872679,0.11407390723270144
1_ALOI.npz,KNN,MCD,0.5,0.5,0.6897999464481054,0.11508963097929853,0.14454203262233375,0.11626968106580542,0.1909814323607427,0.11461303214350284
1_ALOI.npz,KNN,MCD,0.4,0.6,0.6873046827751679,0.08989719885027331,0.14203262233375155,0.11425111021396851,0.1876657824933687,0.11191740758949585
1_ALOI.npz,KNN,MCD,0.3,0.7,0.6873429025679172,0.0880385773894421,0.14153074027603513,0.11384739604360113,0.1870026525198939,0.11137828267869446
1_ALOI.npz,KNN,MCD,0.2,0.8,0.6880707907884999,0.10256144159394844,0.14303638644918445,0.11505853855470327,0.1889920424403183,0.11299565741109865
1_ALOI.npz,KNN,MCD,0.1,0.9,0.6873540039817071,0.0750490445181982,0.1410288582183187,0.11344368187323375,0.1863395225464191,0.11083915776789305
1_ALOI.npz,KNN,GMM,0.9,0.1,0.69018900681671,0.11666855966563988,0.14554579673776663,0.11707710940654018,0.19230769230769232,0.11569128196510564
1_ALOI.npz,KNN,GMM,0.8,0.2,0.6894648328751192,0.11644645577423271,0.1450439146800502,0.11667339523617279,0.1916445623342175,0.11515215705430425
1_ALOI.npz,KNN,GMM,0.7,0.3,0.6885543512516044,0.11592754346265392,0.1450439146800502,0.11667339523617279,0.1916445623342175,0.11515215705430425
1_ALOI.npz,KNN,GMM,0.6,0.4,0.6873820612862109,0.11514754076721301,0.14554579673776663,0.11707710940654018,0.19230769230769232,0.11569128196510564
1_ALOI.npz,KNN,GMM,0.5,0.5,0.6858116668899837,0.11374311248057442,0.1450439146800502,0.11667339523617279,0.1916445623342175,0.11515215705430425
1_ALOI.npz,KNN,GMM,0.4,0.6,0.6836148158474283,0.11163075700138733,0.1450439146800502,0.11667339523617279,0.1916445623342175,0.11515215705430425
1_ALOI.npz,KNN,GMM,0.3,0.7,0.6803163980253402,0.10827847434389802,0.14353826850690085,0.11546225272507064,0.1896551724137931,0.11353478232190005
