Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
4_breastw.npz,KNN,GMM,0.4,0.6,0.9798522371744129,0.9452071454987827,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.3,0.7,0.9796543405330016,0.9455302836243353,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.2,0.8,0.9789569904632667,0.9451547717306001,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.1,0.9,0.9775057484262505,0.9434859225703989,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,PCA,0.9,0.1,0.9524765351125184,0.905717724716595,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,PCA,0.8,0.2,0.9524765351125184,0.905717724716595,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,PCA,0.7,0.3,0.9524765351125184,0.905717724716595,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,PCA,0.6,0.4,0.9524765351125184,0.905717724716595,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,PCA,0.5,0.5,0.9524765351125184,0.905717724716595,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,PCA,0.4,0.6,0.9527592446002487,0.9223163631771581,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,PCA,0.3,0.7,0.9539183534999435,0.9401072061886203,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,COF,PCA,0.2,0.8,0.9560575219571036,0.9509699408741491,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,COF,PCA,0.1,0.9,0.9579139809265331,0.955925303696138,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,COF,HBOS,0.9,0.1,0.9783727241886239,0.9084439181943129,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,HBOS,0.8,0.2,0.9783727241886239,0.9084439181943129,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,HBOS,0.7,0.3,0.9783727241886239,0.9084439181943129,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,HBOS,0.6,0.4,0.9783727241886239,0.9084439181943129,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,HBOS,0.5,0.5,0.9783727241886239,0.9084439181943129,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,HBOS,0.4,0.6,0.9809076859286064,0.948368602019869,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,HBOS,0.3,0.7,0.9844604018244186,0.9583191591350855,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,HBOS,0.2,0.8,0.9850823626974256,0.9593550346937634,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,HBOS,0.1,0.9,0.9851294809453806,0.9594149311368505,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,OCSVM,0.9,0.1,0.9719363715179614,0.8902196002427158,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,OCSVM,0.8,0.2,0.9719363715179614,0.8902196002427158,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,OCSVM,0.7,0.3,0.9719363715179614,0.8902196002427158,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,OCSVM,0.6,0.4,0.9719363715179614,0.8902196002427158,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,OCSVM,0.5,0.5,0.9719363715179614,0.8902196002427158,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,OCSVM,0.4,0.6,0.9763560631761469,0.9355266188878373,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,COF,OCSVM,0.3,0.7,0.9785988917788082,0.9402463862662829,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
